ADDRESS_DETAIL_PID,BUILDING_NAME,FLAT_NUMBER,NUMBER_FIRST,NUMBER_FIRST_SUFFIX,NUMBER_LAST,NUMBER_LAST_SUFFIX,STREET_NAME,STREET_TYPE_CODE,STREET_SUFFIX_TYPE,LOCALITY_NAME,STATE_ABBREVIATION,POSTCODE,Address
GANSW718609591,,72,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,72/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599146,,73,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,73/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718609590,,71,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,71/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609576,,47,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,47/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599087,,13,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,13/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718609566,,38,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,38/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609548,,18,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,18/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609550,,1,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,1/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609557,,26,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,26/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599097,,24,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,24/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599099,,26,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,26/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718609585,,61,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,61/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609592,,73,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,73/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599124,,51,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,51/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609561,,31,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,31/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609567,,39,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,39/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609570,,41,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,41/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599123,,50,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,50/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599131,,58,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,58/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599141,,69,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,69/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609544,,13,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,13/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599089,,15,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,15/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599091,,18,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,18/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599111,,38,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,38/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599106,,33,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,33/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599117,,44,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,44/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599140,,68,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,68/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609597,,7,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,7/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609546,,16,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,16/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609563,,35,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,35/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599090,,16,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,16/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718609584,,60,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,60/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609542,,11,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,11/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599100,,27,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,27/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599129,,56,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,56/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609556,,25,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,25/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609571,,42,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,42/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609553,,22,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,22/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599116,,43,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,43/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599110,,37,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,37/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599138,,65,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,65/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718605338,,,1,,3,,PLYMPTON,ROAD,,CARLINGFORD,NSW,2118,1-3 PLYMPTON ROAD CARLINGFORD NSW 2118
GANSW718599114,,41,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,41/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718609555,,24,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,24/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609558,,27,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,27/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609568,,3,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,3/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609593,,75,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,75/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599112,,39,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,39/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599118,,45,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,45/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718609565,,37,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,37/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609543,,12,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,12/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609574,,45,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,45/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609599,,9,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,9/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599133,,5,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,5/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599121,,48,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,48/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599130,,57,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,57/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718609579,,50,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,50/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609545,,14,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,14/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609573,,44,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,44/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609569,,40,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,40/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599086,,12,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,12/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718609547,,17,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,17/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599113,,3,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,3/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599135,,62,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,62/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718609551,,20,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,20/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609564,,36,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,36/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609598,,8,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,8/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599120,,47,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,47/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599105,,31,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,31/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599115,,42,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,42/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599085,,11,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,11/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718609577,,48,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,48/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599109,,36,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,36/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599094,,21,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,21/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599102,,29,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,29/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599139,,67,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,67/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599143,,70,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,70/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718609552,,21,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,21/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609575,,46,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,46/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718609578,,4,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,4/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599128,,55,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,55/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718599151,,78,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,78/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718599122,,49,1,,,,DONALD,STREET,,CARLINGFORD,NSW,2118,49/1 DONALD STREET CARLINGFORD NSW 2118
GANSW718663258,,49,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,49/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663264,,56,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,56/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663255,,33,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,33/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663274,,74,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,74/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663259,,4,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,4/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663249,,15,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,15/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663260,,51,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,51/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718656783,,4,1,,3,,PLYMPTON,ROAD,,CARLINGFORD,NSW,2118,4/1-3 PLYMPTON ROAD CARLINGFORD NSW 2118
GANSW718663254,,32,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,32/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663267,,63,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,63/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663269,,65,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,65/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663256,,34,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,34/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663252,,29,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,29/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718656784,,5,1,,3,,PLYMPTON,ROAD,,CARLINGFORD,NSW,2118,5/1-3 PLYMPTON ROAD CARLINGFORD NSW 2118
GANSW718663272,,68,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,68/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663273,,69,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,69/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663270,,66,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,66/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718656780,,1,1,,3,,PLYMPTON,ROAD,,CARLINGFORD,NSW,2118,1/1-3 PLYMPTON ROAD CARLINGFORD NSW 2118
GANSW718663250,,17,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,17/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663248,,10,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,10/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663268,,64,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,64/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663271,,67,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,67/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663261,,52,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,52/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663266,,60,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,60/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663253,,30,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,30/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663263,,55,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,55/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663257,,40,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,40/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718656781,,2,1,,3,,PLYMPTON,ROAD,,CARLINGFORD,NSW,2118,2/1-3 PLYMPTON ROAD CARLINGFORD NSW 2118
GANSW718663265,,59,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,59/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663251,,19,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,19/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718663262,,53,1,,11,,DONALD,STREET,,CARLINGFORD,NSW,2118,53/1-11 DONALD STREET CARLINGFORD NSW 2118
GANSW718656782,,3,1,,3,,PLYMPTON,ROAD,,CARLINGFORD,NSW,2118,3/1-3 PLYMPTON ROAD CARLINGFORD NSW 2118
GANSW718728240,BANKSIA TERRACE,,1,,,,MANNING,DRIVE,,CARLINGFORD,NSW,2118,1 MANNING DRIVE CARLINGFORD NSW 2118 (BANKSIA TERRACE)
GANSW718730253,,4,1,,,,PLYMPTON,ROAD,,CARLINGFORD,NSW,2118,4/1 PLYMPTON ROAD CARLINGFORD NSW 2118
GANSW718723292,WISTERIA COURT,121,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,121/1 DALMAR PLACE CARLINGFORD NSW 2118 (WISTERIA COURT)
GANSW718723291,WISTERIA COURT,111,1,,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,111/1 DALMAR PLACE CARLINGFORD NSW 2118 (WISTERIA COURT)
GANSW718903832,,,1,B,,,HEPBURN,AVENUE,,CARLINGFORD,NSW,2118,1B HEPBURN AVENUE CARLINGFORD NSW 2118
GANSW718976621,,,1,A,,,TOMAH,STREET,,CARLINGFORD,NSW,2118,1A TOMAH STREET CARLINGFORD NSW 2118
GANSW719031690,,,1,,7,A,THALLON,STREET,,CARLINGFORD,NSW,2118,1-7A THALLON STREET CARLINGFORD NSW 2118
GANSW704337072,,,2,,,,ALEXANDRA,PLACE,,CARLINGFORD,NSW,2118,2 ALEXANDRA PLACE CARLINGFORD NSW 2118
GANSW704337274,,,2,,,,YALDING,AVENUE,,CARLINGFORD,NSW,2118,2 YALDING AVENUE CARLINGFORD NSW 2118
GANSW706620365,,,2,,,,MCKILLOP,PLACE,,CARLINGFORD,NSW,2118,2 MCKILLOP PLACE CARLINGFORD NSW 2118
GANSW704325161,,,2,,,,CORREY,PLACE,,CARLINGFORD,NSW,2118,2 CORREY PLACE CARLINGFORD NSW 2118
GANSW717624455,,19,2,,,,CHARLES,STREET,,CARLINGFORD,NSW,2118,19/2 CHARLES STREET CARLINGFORD NSW 2118
GANSW717624500,,9,2,,,,CHARLES,STREET,,CARLINGFORD,NSW,2118,9/2 CHARLES STREET CARLINGFORD NSW 2118
GANSW704334025,,,2,,,,WYBURN,AVENUE,,CARLINGFORD,NSW,2118,2 WYBURN AVENUE CARLINGFORD NSW 2118
GANSW704330585,,,2,,,,LYNCH,CLOSE,,CARLINGFORD,NSW,2118,2 LYNCH CLOSE CARLINGFORD NSW 2118
GANSW707450224,,,2,,,,MULYAN,AVENUE,,CARLINGFORD,NSW,2118,2 MULYAN AVENUE CARLINGFORD NSW 2118
GANSW717559471,,,2,,,,MORRIS,STREET,,CARLINGFORD,NSW,2118,2 MORRIS STREET CARLINGFORD NSW 2118
GANSW717084434,,,2,,,,MELALEUCA,CRESCENT,,CARLINGFORD,NSW,2118,2 MELALEUCA CRESCENT CARLINGFORD NSW 2118
GANSW716496968,,32,2,A,,,MCKILLOP,PLACE,,CARLINGFORD,NSW,2118,32/2A MCKILLOP PLACE CARLINGFORD NSW 2118
GANSW716496966,,30,2,A,,,MCKILLOP,PLACE,,CARLINGFORD,NSW,2118,30/2A MCKILLOP PLACE CARLINGFORD NSW 2118
GANSW704327042,,5,2,,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,5/2 COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW704334443,,,2,,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,2 COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW715401749,,19,2,,6,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,19/2-6 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW715401751,,20,2,,6,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,20/2-6 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW715571452,,21,2,,6,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,21/2-6 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW717624489,,5,2,,,,CHARLES,STREET,,CARLINGFORD,NSW,2118,5/2 CHARLES STREET CARLINGFORD NSW 2118
GANSW717624447,,15,2,,,,CHARLES,STREET,,CARLINGFORD,NSW,2118,15/2 CHARLES STREET CARLINGFORD NSW 2118
GANSW707435173,,3,2,,,,FREEMAN,PLACE,,CARLINGFORD,NSW,2118,3/2 FREEMAN PLACE CARLINGFORD NSW 2118
GANSW704333546,,,2,A,,,WILSHIRE,AVENUE,,CARLINGFORD,NSW,2118,2A WILSHIRE AVENUE CARLINGFORD NSW 2118
GANSW710884313,,17,2,B,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,17/2B COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW704330155,,,2,,,,PLEASANT,COURT,,CARLINGFORD,NSW,2118,2 PLEASANT COURT CARLINGFORD NSW 2118
GANSW704332016,,,2,,,,KINGS,PLACE,,CARLINGFORD,NSW,2118,2 KINGS PLACE CARLINGFORD NSW 2118
GANSW704327011,,,2,,,,CLOVER,CLOSE,,CARLINGFORD,NSW,2118,2 CLOVER CLOSE CARLINGFORD NSW 2118
GANSW704335141,,,2,,,,BILLYARD,PLACE,,CARLINGFORD,NSW,2118,2 BILLYARD PLACE CARLINGFORD NSW 2118
GANSW715401746,,16,2,,6,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,16/2-6 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW715401761,,9,2,,6,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,9/2-6 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW704335429,,,2,,,,PEPPERINA,PLACE,,CARLINGFORD,NSW,2118,2 PEPPERINA PLACE CARLINGFORD NSW 2118
GANSW704334562,,,2,,,,EDINBURGH,AVENUE,,CARLINGFORD,NSW,2118,2 EDINBURGH AVENUE CARLINGFORD NSW 2118
GANSW704330581,,,2,,,,MOSELEY,STREET,,CARLINGFORD,NSW,2118,2 MOSELEY STREET CARLINGFORD NSW 2118
GANSW707461950,,32,2,,,,FREEMAN,PLACE,,CARLINGFORD,NSW,2118,32/2 FREEMAN PLACE CARLINGFORD NSW 2118
GANSW716496965,,29,2,A,,,MCKILLOP,PLACE,,CARLINGFORD,NSW,2118,29/2A MCKILLOP PLACE CARLINGFORD NSW 2118
GANSW707451449,,,2,A,,,DALMAR,PLACE,,CARLINGFORD,NSW,2118,2A DALMAR PLACE CARLINGFORD NSW 2118
GANSW710884316,,20,2,B,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,20/2B COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW710884322,,26,2,B,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,26/2B COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW717424016,,,2,B,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,2B COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW706605619,,,2,B,,,ROSELEA,WAY,,CARLINGFORD,NSW,2118,2B ROSELEA WAY CARLINGFORD NSW 2118
GANSW715401759,,7,2,,6,,SHIRLEY,STREET,,CARLINGFORD,NSW,2118,7/2-6 SHIRLEY STREET CARLINGFORD NSW 2118
GANSW704333410,,,2,,,,PARKLEA,PLACE,,CARLINGFORD,NSW,2118,2 PARKLEA PLACE CARLINGFORD NSW 2118
GANSW707445384,,,2,A,,,FREEMAN,PLACE,,CARLINGFORD,NSW,2118,2A FREEMAN PLACE CARLINGFORD NSW 2118
GANSW704331542,,,2,,,,CASBEN,CLOSE,,CARLINGFORD,NSW,2118,2 CASBEN CLOSE CARLINGFORD NSW 2118
GANSW717552158,,32,2,B,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,32/2B COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW710911586,,,2,,,,PAUL,PLACE,,CARLINGFORD,NSW,2118,2 PAUL PLACE CARLINGFORD NSW 2118
GANSW707441621,,,2,,,,STATEN,PLACE,,CARLINGFORD,NSW,2118,2 STATEN PLACE CARLINGFORD NSW 2118
GANSW704320823,,,2,A,,,REMBRANDT,STREET,,CARLINGFORD,NSW,2118,2A REMBRANDT STREET CARLINGFORD NSW 2118
GANSW717552159,,33,2,B,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,33/2B COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW704320824,,,2,,,,REMBRANDT,STREET,,CARLINGFORD,NSW,2118,2 REMBRANDT STREET CARLINGFORD NSW 2118
GANSW704330409,,,2,,,,BUSHLAND,CRESCENT,,CARLINGFORD,NSW,2118,2 BUSHLAND CRESCENT CARLINGFORD NSW 2118
GANSW707435171,,28,2,,,,FREEMAN,PLACE,,CARLINGFORD,NSW,2118,28/2 FREEMAN PLACE CARLINGFORD NSW 2118
GANSW710884312,,16,2,B,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,16/2B COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW704323444,,,2,,,,RICKARD,STREET,,CARLINGFORD,NSW,2118,2 RICKARD STREET CARLINGFORD NSW 2118
GANSW704335960,,,2,,,,LIPSIA,PLACE,,CARLINGFORD,NSW,2118,2 LIPSIA PLACE CARLINGFORD NSW 2118
GANSW704322714,,,2,,,,MONTGOMERY,ROAD,,CARLINGFORD,NSW,2118,2 MONTGOMERY ROAD CARLINGFORD NSW 2118
GANSW717624462,,21,2,,,,CHARLES,STREET,,CARLINGFORD,NSW,2118,21/2 CHARLES STREET CARLINGFORD NSW 2118
GANSW707485275,,,2,,,,BANKSHILL,CRESCENT,,CARLINGFORD,NSW,2118,2 BANKSHILL CRESCENT CARLINGFORD NSW 2118
GANSW704319983,,,2,,,,LINDISFARNE,CRESCENT,,CARLINGFORD,NSW,2118,2 LINDISFARNE CRESCENT CARLINGFORD NSW 2118
GANSW717624437,,10,2,,,,CHARLES,STREET,,CARLINGFORD,NSW,2118,10/2 CHARLES STREET CARLINGFORD NSW 2118
GANSW704329543,,,2,,,,TIMBERTOP,AVENUE,,CARLINGFORD,NSW,2118,2 TIMBERTOP AVENUE CARLINGFORD NSW 2118
GANSW704325964,,,2,,,,LOCH AWE,CRESCENT,,CARLINGFORD,NSW,2118,2 LOCH AWE CRESCENT CARLINGFORD NSW 2118
GANSW704325168,,,2,,,,COVERDALE,STREET,,CARLINGFORD,NSW,2118,2 COVERDALE STREET CARLINGFORD NSW 2118
GANSW717552160,,34,2,B,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,34/2B COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW716467789,,,2,,,,EIGHTH,AVENUE,,CARLINGFORD,NSW,2118,2 EIGHTH AVENUE CARLINGFORD NSW 2118
GANSW710884314,,18,2,B,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,18/2B COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW704327034,,17,2,,,,COLEMAN,AVENUE,,CARLINGFORD,NSW,2118,17/2 COLEMAN AVENUE CARLINGFORD NSW 2118
GANSW704338391,,,2,,,,PINETREE,DRIVE,,CARLINGFORD,NSW,2118,2 PINETREE DRIVE CARLINGFORD NSW 2118
GANSW717624495,,7,2,,,,CHARLES,STREET,,CARLINGFORD,NSW,2118,7/2 CHARLES STREET CARLINGFORD NSW 2118
GANSW704320086,,,2,,,,PATERSON,STREET,,CARLINGFORD,NSW,2118,2 PATERSON STREET CARLINGFORD NSW 2118
GANSW704339694,,,2,,,,ALKIRA,ROAD,,CARLINGFORD,NSW,2118,2 ALKIRA ROAD CARLINGFORD NSW 2118
GANSW704344565,,,2,,,,YOUNG,ROAD,,CARLINGFORD,NSW,2118,2 YOUNG ROAD CARLINGFORD NSW 2118
