"ADDRESS_DETAIL_PID","STREET_LOCALITY_PID","LOCALITY_PID","BUILDING_NAME","LOT_NUMBER_PREFIX","LOT_NUMBER","LOT_NUMBER_SUFFIX","FLAT_TYPE","FLAT_NUMBER_PREFIX","FLAT_NUMBER","FLAT_NUMBER_SUFFIX","LEVEL_TYPE","LEVEL_NUMBER_PREFIX","LEVEL_NUMBER","LEVEL_NUMBER_SUFFIX","NUMBER_FIRST_PREFIX","NUMBER_FIRST","NUMBER_FIRST_SUFFIX","NUMBER_LAST_PREFIX","NUMBER_LAST","NUMBER_LAST_SUFFIX","STREET_NAME","STREET_CLASS_CODE","STREET_CLASS_TYPE","STREET_TYPE_CODE","STREET_SUFFIX_CODE","STREET_SUFFIX_TYPE","LOCALITY_NAME","STATE_ABBREVIATION","POSTCODE","CONFIDENCE","ALIAS_PRINCIPAL","PRIMARY_SECONDARY","LEGAL_PARCEL_ID","DATE_CREATED"
"GANSW704313541","NSW2839380","NSW832","","","74","","","",0.0,"","","",0.0,"","",1.0,"","",0.0,"","FREDRIKA","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","74//DP225370","2008-04-19"
"GANSW707448763","NSW2869022","NSW832","","","2","","","",0.0,"","","",0.0,"","",276.0,"","",0.0,"","MARSDEN","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP560088","2012-10-19"
"GANSW707471876","NSW2812450","NSW832","","","48","","","",0.0,"","","",0.0,"","",13.0,"","",0.0,"","BUYUMA","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","48//DP229570","2008-04-19"
"GANSW717363250","NSW2977820","NSW832","","","","","UNIT","",9.0,"","","",0.0,"","",14.0,"","",16.0,"","TINTERN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","9//SP61324","2009-04-15"
"GANSW704325161","NSW2847393","NSW832","","","16","","","",0.0,"","","",0.0,"","",2.0,"","",0.0,"","CORREY","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","","","2008-04-19"
"GANSW710902266","NSW2882471","NSW832","","","","","SHOP","",111.0,"","","",0.0,"","",801.0,"","",809.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","100//DP1020194","2008-07-08"
"GANSW717631820","NSW2968350","NSW832","","","","","UNIT","",7.0,"","","",0.0,"","",133.0,"","",0.0,"","ADDERTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2008-10-06"
"GANSW717998408","NSW2881615","NSW832","","","","","UNIT","",26.0,"","","",0.0,"","",1.0,"","",9.0,"","SHIRLEY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",0.0,"P","S","26//SP82435","2010-07-12"
"GANSW717588206","NSW2888755","NSW832","","","","","UNIT","",10.0,"","","",0.0,"","",7.0,"","",0.0,"","PLEASANT","C","CONFIRMED","COURT","","","CARLINGFORD","NSW","2118",2.0,"P","S","10//SP82538","2012-01-19"
"GANSW717588211","NSW2888755","NSW832","","","","","UNIT","",2.0,"","","",0.0,"","",9.0,"","",0.0,"","PLEASANT","C","CONFIRMED","COURT","","","CARLINGFORD","NSW","2118",2.0,"P","S","2//SP82538","2012-01-19"
"GANSW716961711","NSW2885314","NSW832","","","","","","",0.0,"","","",0.0,"","",500.0,"A","",0.0,"","NORTH ROCKS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","","2//DP560292","2011-10-21"
"GANSW717624455","NSW3324497","NSW832","","","","","UNIT","",19.0,"","","",0.0,"","",2.0,"","",0.0,"","CHARLES","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","19//SP79802","2009-07-11"
"GANSW707448148","NSW2868945","NSW832","","","28","","","",0.0,"","","",0.0,"","",4.0,"","",0.0,"","MAROOK","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","28//DP31228","2008-04-20"
"GANSW718003924","NSW2881615","NSW832","","","","","UNIT","",23.0,"","","",0.0,"","",1.0,"","",0.0,"","SHIRLEY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",1.0,"A","S","","2010-11-07"
"GANSW717624500","NSW3324497","NSW832","","","","","UNIT","",9.0,"","","",0.0,"","",2.0,"","",0.0,"","CHARLES","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","9//SP79802","2009-07-11"
"GANSW717622814","NSW2968350","NSW832","","","","","UNIT","",6.0,"","","",0.0,"","",131.0,"","",133.0,"","ADDERTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","6//SP39029","2009-04-15"
"GANSW717125690","NSW2821392","NSW832","","","","","UNIT","",19.0,"","","",0.0,"","",36.0,"","",0.0,"","BRAND","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","1626//DP214707","2011-10-21"
"GANSW704313446","NSW2810374","NSW832","","","1","","","",0.0,"","","",0.0,"","",57.0,"","",0.0,"","BAKER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP255273","2008-04-20"
"GANSW704331499","NSW2814812","NSW832","","","48","","","",0.0,"","","",0.0,"","",24.0,"","",0.0,"","BARDIA","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","48//DP27839","2008-04-18"
"GANSW706452204","NSW2870259","NSW832","","","809","","","",0.0,"","","",0.0,"","",125.0,"","",0.0,"","MARSHALL","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","809//DP36846","2008-04-25"
"GANSW706455652","NSW2870259","NSW832","","","714","","","",0.0,"","","",0.0,"","",66.0,"","",0.0,"","MARSHALL","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","714//DP36743","2008-04-25"
"GANSW710931942","NSW2882471","NSW832","","","","","UNIT","",1.0,"","","",0.0,"","",780.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"A","S","","2008-01-05"
"GANSW707902707","NSW2980019","NSW832","HAYFIELD COURT HOSTEL","","","","UNIT","",66.0,"","","",0.0,"","",3.0,"","",0.0,"","HOMELANDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP1033201","2007-10-30"
"GANSW707916807","NSW2980019","NSW832","HAYFIELD COURT HOSTEL","","","","UNIT","",61.0,"","","",0.0,"","",3.0,"","",0.0,"","HOMELANDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP1033201","2007-10-30"
"GANSW704334929","NSW2940430","NSW832","","","21","","","",0.0,"","","",0.0,"","",84.0,"","",0.0,"","EBONY","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","21//DP236660","2008-04-19"
"GANSW707445299","NSW2847852","NSW832","","","35","","","",0.0,"","","",0.0,"","",22.0,"","",0.0,"","DANDARBONG","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","35//DP229570","2008-04-19"
"GANSW717677309","NSW2882471","NSW832","","","","","UNIT","",7.0,"","","",0.0,"","",346.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","7//SP36890","2009-04-15"
"GANSW717720528","NSW2918860","NSW832","","","","","UNIT","",41.0,"","","",0.0,"","",1.0,"","",0.0,"","TIPTREES","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","S","41//SP4595","2009-04-15"
"GANSW717588210","NSW2888755","NSW832","","","","","UNIT","",2.0,"","","",0.0,"","",7.0,"","",0.0,"","PLEASANT","C","CONFIRMED","COURT","","","CARLINGFORD","NSW","2118",2.0,"P","S","7//SP82538","2011-10-21"
"GANSW704319243","NSW2839495","NSW832","","","6","","","",0.0,"","","",0.0,"","",6.0,"","",0.0,"","COLIN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","6//DP236625","2008-04-19"
"GANSW704332730","NSW2903814","NSW832","","","19","","","",0.0,"","","",0.0,"","",11.0,"","",0.0,"","PARKLAND","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","19//DP219134","2008-04-18"
"GANSW704330123","NSW2903814","NSW832","","","17","","","",0.0,"","","",0.0,"","",15.0,"","",0.0,"","PARKLAND","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","17//DP219134","2008-04-18"
"GANSW704331617","NSW2878930","NSW832","","","6","","","",0.0,"","","",0.0,"","",27.0,"","",0.0,"","KEELER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","60//DP1149202","2013-07-15"
"GANSW704331639","NSW2835981","NSW832","","","4","","","",0.0,"","","",0.0,"","",64.0,"","",0.0,"","DUNROSSIL","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","4//DP219912","2008-04-19"
"GANSW704330854","NSW2920194","NSW832","","","32","","","",0.0,"","","",0.0,"","",59.0,"","",0.0,"","TOMAH","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","32//DP840073","2008-04-19"
"GANSW704319225","NSW2820050","NSW832","","","10","","","",0.0,"","","",0.0,"","",1.0,"","",0.0,"","BRADLEY","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","10//DP216100","2008-04-19"
"GANSW704326097","NSW2887283","NSW832","","","40","","","",0.0,"","","",0.0,"","",38.0,"","",0.0,"","ROBIN","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","40//DP29440","2008-04-19"
"GANSW704337135","NSW2932152","NSW832","","","50","","","",0.0,"","","",0.0,"","",9.0,"","",0.0,"","BELLEVUE","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","50//DP220601","2008-04-18"
"GANSW710906722","NSW2940455","NSW832","","","","","UNIT","",41.0,"","","",0.0,"","",10.0,"","",12.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","S","","2007-10-23"
"GANSW710906753","NSW2940455","NSW832","","","","","UNIT","",48.0,"","","",0.0,"","",10.0,"","",12.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","S","","2007-10-23"
"GANSW704337202","NSW2851539","NSW832","","","75","","","",0.0,"","","",0.0,"","",1.0,"A","",0.0,"","FARNELL","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","75//DP239554","2008-04-18"
"GANSW704331272","NSW2898499","NSW832","","","7","","","",0.0,"","","",0.0,"","",34.0,"","",0.0,"","MURRAY FARM","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","7//DP234842","2008-04-18"
"GANSW704337876","NSW2851539","NSW832","","","78","","","",0.0,"","","",0.0,"","",5.0,"","",0.0,"","FARNELL","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","78//DP239554","2008-04-18"
"GANSW710906594","NSW2882471","NSW832","","","","","SHOP","",126.0,"","","",0.0,"","",801.0,"","",809.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","100//DP1020194","2008-07-08"
"GANSW710897565","NSW2877933","NSW832","","","","","UNIT","",10.0,"","","",0.0,"","",7.0,"","",0.0,"","LLOYDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","S","","2008-01-05"
"GANSW704339114","NSW2864440","NSW832","","","30","","","",0.0,"","","",0.0,"","",14.0,"","",0.0,"","HAINES","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","30//DP250279","2008-04-18"
"GANSW704328968","NSW2835907","NSW832","","","1","","","",0.0,"","","",0.0,"","",8.0,"","",0.0,"","DUNMORE","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP1000493","2008-04-18"
"GANSW704325101","NSW2810374","NSW832","","","8","","","",0.0,"","","",0.0,"","",24.0,"","",0.0,"","BAKER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","8//DP22198","2008-04-18"
"GANSW704323384","NSW2890880","NSW832","","","8","","","",0.0,"","","",0.0,"","",35.0,"","",0.0,"","MOORILLA","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","8//DP235887","2008-04-18"
"GANSW704333994","NSW2912122","NSW832","","","256","","","",0.0,"","","",0.0,"","",34.0,"","",0.0,"","SNOWDON","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","256//DP214655","2008-04-18"
"GANSW704336489","NSW2898499","NSW832","","","5","","","",0.0,"","","",0.0,"","",59.0,"","",0.0,"","MURRAY FARM","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","5//DP229276","2008-04-18"
"GANSW704336381","NSW2831177","NSW832","","","32","","","",0.0,"","","",0.0,"","",29.0,"","",0.0,"","DONALD","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","32//DP536982","2008-04-18"
"GANSW704339741","NSW2823989","NSW832","","","195","","","",0.0,"","","",0.0,"","",17.0,"","",0.0,"","ARCADIAN","C","CONFIRMED","CIRCUIT","","","CARLINGFORD","NSW","2118",2.0,"P","","195//DP503321","2008-04-18"
"GANSW704338938","NSW2820188","NSW832","","","10","","","",0.0,"","","",0.0,"","",210.0,"","",0.0,"","CARLINGFORD","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","10//DP216437","2008-04-18"
"GANSW706455651","NSW2870259","NSW832","","","762","","","",0.0,"","","",0.0,"","",67.0,"","",0.0,"","MARSHALL","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","762//DP36743","2008-04-18"
"GANSW704320881","NSW2911335","NSW832","","","9","","","",0.0,"","","",0.0,"","",9.0,"","",0.0,"","VICKERY","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","9//DP260473","2008-04-18"
"GANSW704336032","NSW2905315","NSW832","","","9","","","",0.0,"","","",0.0,"","",18.0,"","",0.0,"","PATERSON","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","9//DP217843","2008-04-18"
"GANSW710935926","NSW2869674","NSW832","","","","","UNIT","",10.0,"","","",0.0,"","",1.0,"","",0.0,"","JENKINS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","2//DP813017","2008-01-05"
"GANSW704321876","NSW2820050","NSW832","","","27","","","",0.0,"","","",0.0,"","",54.0,"","",0.0,"","BRADLEY","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","27//DP215429","2008-04-18"
"GANSW704337193","NSW2845071","NSW832","","","7","","","",0.0,"","","",0.0,"","",3.0,"","",0.0,"","ELSMORE","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","7//DP237148","2008-04-18"
"GANSW707891858","NSW2846465","NSW832","BANKSIA TERRACE","","","","UNIT","",5.0,"","","",0.0,"","",1.0,"","",0.0,"","DALMAR","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",1.0,"P","S","1//DP773602","2014-10-16"
"GANSW707891875","NSW2846465","NSW832","ALAN WALKER VILLAGE","","","","UNIT","",228.0,"","","",0.0,"","",1.0,"","",0.0,"","DALMAR","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP773602","2007-10-23"
"GANSW707909743","NSW2846465","NSW832","ALAN WALKER VILLAGE","","","","UNIT","",615.0,"","","",0.0,"","",1.0,"","",0.0,"","DALMAR","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP773602","2007-10-23"
"GANSW704336096","NSW2921708","NSW832","","","44","","","",0.0,"","","",0.0,"","",8.0,"","",0.0,"","TORQUIL","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","44//DP29636","2008-04-19"
"GANSW707461807","NSW2899495","NSW832","","","5","","","",0.0,"","","",0.0,"","",34.0,"","",0.0,"","RAIMONDE","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","5//DP209930","2008-04-19"
"GANSW717629031","NSW2891723","NSW832","","","","","UNIT","",29.0,"","","",0.0,"","",16.0,"","",0.0,"","POST OFFICE","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","29//SP80611","2008-12-29"
"GANSW717629051","NSW2891723","NSW832","","","","","UNIT","",47.0,"","","",0.0,"","",16.0,"","",0.0,"","POST OFFICE","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","47//SP80611","2008-12-29"
"GANSW717629041","NSW2891723","NSW832","","","","","UNIT","",38.0,"","","",0.0,"","",16.0,"","",0.0,"","POST OFFICE","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","38//SP80611","2008-12-29"
"GANSW717629062","NSW2891723","NSW832","","","","","UNIT","",57.0,"","","",0.0,"","",16.0,"","",0.0,"","POST OFFICE","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","57//SP80611","2008-12-29"
"GANSW704334025","NSW2916649","NSW832","","","31","","","",0.0,"","","",0.0,"","",2.0,"","",0.0,"","WYBURN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","31//DP226023","2008-04-18"
"GANSW717629032","NSW2891723","NSW832","","","","","UNIT","",2.0,"","","",0.0,"","",16.0,"","",0.0,"","POST OFFICE","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","2//SP80611","2008-12-29"
"GANSW704315075","NSW2922458","NSW832","","","74","","","",0.0,"","","",0.0,"","",16.0,"","",0.0,"","WAVELL","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","74//DP29440","2008-04-19"
"GANSW704332794","NSW2918656","NSW832","","","33","","","",0.0,"","","",0.0,"","",5.0,"","",0.0,"","TIMBERTOP","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","33//DP234876","2008-04-19"
"GANSW704324427","NSW2829986","NSW832","","","15","","","",0.0,"","","",0.0,"","",25.0,"","",0.0,"","AVONLEA","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","15//DP229448","2008-04-19"
"GANSW704322654","NSW2863332","NSW832","","","129","","","",0.0,"","","",0.0,"","",32.0,"","",0.0,"","IMLAY","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","129//DP251720","2008-04-17"
"GANSW717698633","NSW2835907","NSW832","","","","","","",0.0,"","","",0.0,"","",9.0,"A","",0.0,"","DUNMORE","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","","222//DP1117068","2009-04-15"
"GANSW704338274","NSW2810425","NSW832","","","256","","","",0.0,"","","",0.0,"","",45.0,"","",0.0,"","BALAKA","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","256//DP260474","2008-04-19"
"GANSW704339783","NSW2878891","NSW832","","","136","","","",0.0,"","","",0.0,"","",5.0,"","",0.0,"","KEATS","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","136//DP31772","2008-04-18"
"GANSW704339763","NSW2824343","NSW832","","","23","","","",0.0,"","","",0.0,"","",3.0,"","",0.0,"","BENGHAZI","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","23//DP27839","2008-04-20"
"GANSW704325108","NSW2810374","NSW832","","","1","","","",0.0,"","","",0.0,"","",38.0,"","",0.0,"","BAKER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP22198","2008-04-17"
"GANSW704327043","NSW2851539","NSW832","","","4","","","",0.0,"","","",0.0,"","",10.0,"","",0.0,"","FARNELL","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","4//DP748981","2008-04-18"
"GANSW717629066","NSW2891723","NSW832","","","","","UNIT","",60.0,"","","",0.0,"","",16.0,"","",0.0,"","POST OFFICE","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","60//SP80611","2008-12-29"
"GANSW704339794","NSW2878930","NSW832","","","2","","","",0.0,"","","",0.0,"","",14.0,"B","",0.0,"","KEELER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","2//DP846608","2008-04-17"
"GANSW704338931","NSW2810425","NSW832","","","246","","","",0.0,"","","",0.0,"","",67.0,"","",0.0,"","BALAKA","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","246//DP259187","2008-04-17"
"GANSW704321861","NSW2820050","NSW832","","","20","","","",0.0,"","","",0.0,"","",40.0,"","",0.0,"","BRADLEY","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","20//DP215429","2008-04-17"
"GANSW704332762","NSW2882471","NSW832","","","53","","","",0.0,"","","",0.0,"","",754.0,"B","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","53//DP135695","2008-04-17"
"GANSW704328981","NSW2864440","NSW832","","","111","","","",0.0,"","","",0.0,"","",44.0,"","",0.0,"","HAINES","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","111//DP252418","2008-04-17"
"GANSW704313450","NSW2820050","NSW832","","","17","","","",0.0,"","","",0.0,"","",58.0,"","",0.0,"","BRADLEY","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","17//DP221857","2008-04-17"
"GANSW704337219","NSW2851539","NSW832","","","28","","","",0.0,"","","",0.0,"","",24.0,"","",0.0,"","FARNELL","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","28//DP219133","2008-04-17"
"GANSW704337218","NSW2851539","NSW832","","","27","","","",0.0,"","","",0.0,"","",22.0,"","",0.0,"","FARNELL","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","27//DP219134","2008-04-17"
"GANSW704333880","NSW2859573","NSW832","","","38","","","",0.0,"","","",0.0,"","",10.0,"","",0.0,"","LYNETTE","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","38//DP235667","2008-04-17"
"GANSW704330883","NSW2922286","NSW832","","","5","","","",0.0,"","","",0.0,"","",4.0,"","",0.0,"","WATTLE","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","5//DP227305","2008-04-17"
"GANSW704342780","NSW2823989","NSW832","","","205","","","",0.0,"","","",0.0,"","",27.0,"","",0.0,"","ARCADIAN","C","CONFIRMED","CIRCUIT","","","CARLINGFORD","NSW","2118",2.0,"P","","205//DP214655","2008-04-17"
"GANSW704327550","NSW2894427","NSW832","","","25","","","",0.0,"","","",0.0,"","",4.0,"","",0.0,"","OLINDA","C","CONFIRMED","CRESCENT","","","CARLINGFORD","NSW","2118",2.0,"P","","25//DP236624","2008-04-17"
"GANSW704330413","NSW2924190","NSW832","","","4","","","",0.0,"","","",0.0,"","",6.0,"","",0.0,"","BUSHLAND","C","CONFIRMED","CRESCENT","","","CARLINGFORD","NSW","2118",2.0,"P","","4//DP224752","2008-04-17"
"GANSW704328923","NSW2854674","NSW832","","","98","","","",0.0,"","","",0.0,"","",4.0,"","",0.0,"","GOSSELL","C","CONFIRMED","GROVE","","","CARLINGFORD","NSW","2118",2.0,"P","","98//DP252418","2008-04-17"
"GANSW704321848","NSW2820050","NSW832","","","16","","","",0.0,"","","",0.0,"","",32.0,"","",0.0,"","BRADLEY","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","16//DP215429","2008-04-17"
"GANSW704331286","NSW2898499","NSW832","","","13","","","",0.0,"","","",0.0,"","",46.0,"","",0.0,"","MURRAY FARM","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","13//DP225747","2008-04-18"
"GANSW704330766","NSW2810425","NSW832","","","42","","","",0.0,"","","",0.0,"","",90.0,"","",0.0,"","BALAKA","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","42//DP239215","2008-04-17"
"GANSW710914650","NSW2869022","NSW832","","","","","UNIT","",2.0,"","","",0.0,"","",252.0,"","",0.0,"","MARSDEN","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","3//DP29164","2008-01-05"
"GANSW704339026","NSW2940465","NSW832","","","24","","","",0.0,"","","",0.0,"","",4.0,"","",0.0,"","FREESTONE","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","24//DP233450","2008-04-17"
"GANSW704323427","NSW2882471","NSW832","","","1","","","",0.0,"","","",0.0,"","",177.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","P","101//DP1127265","2009-04-15"
"GANSW704322581","NSW2834497","NSW832","","","147","","","",0.0,"","","",0.0,"","",25.0,"","",0.0,"","FLEMING","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","147//DP31772","2008-04-17"
"GANSW704335958","NSW2876318","NSW832","","","13","","","",0.0,"","","",0.0,"","",13.0,"","",0.0,"","LIPSIA","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","13//DP231499","2008-04-19"
"GANSW704336558","NSW2883763","NSW832","","","38","","","",0.0,"","","",0.0,"","",6.0,"","",0.0,"","NORFOLK","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","38//DP239418","2008-04-19"
"GANSW707445381","NSW2940455","NSW832","","","76","","UNIT","",76.0,"","","",0.0,"","",14.0,"","",16.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","S","76//SP35805","2009-04-15"
"GANSW707445485","NSW2933678","NSW832","","","59","","","",0.0,"","","",0.0,"","",18.0,"","",0.0,"","BROOKLYN","C","CONFIRMED","CRESCENT","","","CARLINGFORD","NSW","2118",2.0,"P","","59//DP270263","2008-04-19"
"GANSW707451285","NSW2869022","NSW832","","","6","","","",0.0,"","","",0.0,"","",294.0,"","",0.0,"","MARSDEN","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","6//DP30551","2008-04-19"
"GANSW704328108","NSW2820188","NSW832","","","1","","","",0.0,"","","",0.0,"","",199.0,"","",0.0,"","CARLINGFORD","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP879689","2008-04-17"
"GANSW704344595","NSW2906452","NSW832","","","209","","","",0.0,"","","",0.0,"","",17.0,"","",0.0,"","TAMBOY","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","209//DP259187","2008-04-20"
"GANSW704337253","NSW2885314","NSW832","","","5","","","",0.0,"","","",0.0,"","",354.0,"D","",0.0,"","NORTH ROCKS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","5//DP228805","2008-04-19"
"GANSW704325103","NSW2810374","NSW832","","","6","","","",0.0,"","","",0.0,"","",28.0,"","",0.0,"","BAKER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","6//DP22198","2008-04-17"
